0,51.5092542642049,-0.161044683143343,0,-0
0.5,51.5092542193221,-0.161044679788644,-0.0169782515002888,0.000791881315316514
1,51.5092548028794,-0.161044704647959,0.232632578594966,-0.00642239263058877
1.5,51.5092565554529,-0.161044676036011,0.500119916902149,0.0112495644535265
2,51.509259161895,-0.161044681208499,0.63587985316787,-0.00909566793820597
2.5,51.509262667085,-0.161044683173348,0.880825834504616,0.00590316242603574
3,51.5092672958073,-0.16104462922834,1.13437294398515,0.00860157653955296
3.5,51.5092725083524,-0.161044525090038,1.17773822915862,0.0185608769503401
4,51.5092784796828,-0.161044713682501,1.43441547685368,-0.0575101024515304
4.5,51.5092841371675,-0.161045018181795,1.13602000438293,-0.0316203612904339
5,51.5092896197631,-0.161045074203054,1.27873988265636,0.00891036725218837
5.5,51.509295551664,-0.161045041325197,1.3487989639152,0.00152359961446254
6,51.5093017067833,-0.161045139619355,1.38419656936587,-0.0242689677402271
6.5,51.5093077686848,-0.161045056253922,1.32415583477288,0.0366667802419052
7,51.509313427626,-0.161044892830586,1.21375275102261,0.0129095087434317
7.5,51.5093193586454,-0.161044836406354,1.39395650610779,0.00428234312369893
8,51.5093252425144,-0.161044914146735,1.24997785909271,-0.0213483363882069
8.5,51.5093312136287,-0.161045339837492,1.38376599809332,-0.0855408881296627
9,51.5093369164226,-0.161045698885886,1.18861422661693,-0.0248750957874095
9.5,51.5093428694637,-0.161045255943897,1.41988383909037,0.121969434350896
10,51.5093485951119,-0.161044420147217,1.17197705152933,0.111911952616723
10.5,51.5093542518667,-0.161044041755329,1.31945081490393,0.0109813670704231
11,51.509359777714,-0.161043815125845,1.16669954223234,0.0458091230762596
11.5,51.5093656189412,-0.16104370226484,1.3929272414808,-0.00542545447431476
12,51.5093712814027,-0.161043724509751,1.16694438652655,-0.00145311044217855
12.5,51.509377123559,-0.161043704524749,1.39310731917471,0.00573465199198564
13,51.5093828302701,-0.161043768971386,1.18355710019997,-0.0192269314651977
13.5,51.5093886253207,-0.161044021536905,1.36365925530336,-0.0461594133765923
14,51.5093942403317,-0.161044289759726,1.1694824614433,-0.031002585065509
14.5,51.5093999459518,-0.161044301438539,1.33968180253,0.0189450184859703
15,51.5094053341444,-0.161044430362057,1.10046593792665,-0.0436939873188867
15.5,51.5094109364978,-0.161045072303373,1.34892965795861,-0.120944826081807
16,51.5094167191743,-0.161045701256728,1.24321765562822,-0.0638034045481202
16.5,51.5094225133442,-0.161045926223189,1.3215637464392,-0.0084410660541476
17,51.5094283992167,-0.161046076007556,1.30141071250686,-0.0294479262862961
17.5,51.5094344620422,-0.161046428429532,1.38245551726214,-0.0625758190714386
18,51.5094403002694,-0.161046770420313,1.24076323813191,-0.0369239953810833
18.5,51.5094463205925,-0.161046984243842,1.40883099375306,-0.0246263312600347
19,51.5094519368987,-0.161047164779591,1.13835220449398,-0.025377097425007
19.5,51.5094579997258,-0.161047072552609,1.49659712549134,0.0395341779205167
20,51.5094637487313,-0.161046784962109,1.12711333607153,0.0402119001509015
20.5,51.5094692759042,-0.161046739618473,1.3018373057596,-0.0174449524292171
21,51.509474892579,-0.1610468784939,1.21338722640376,-0.0205701119333417
21.5,51.5094806373271,-0.161046671261535,1.32374982202367,0.0633163226519287
22,51.5094862024863,-0.161046474836204,1.17856118489917,0.00204481027828466
22.5,51.5094915921959,-0.161046760229229,1.21382424394771,-0.0687984359628641
23,51.5094972060409,-0.161046809549579,1.27392593715796,0.0365168299424483
23.5,51.5095026869003,-0.161046584706573,1.18154902330298,0.0275124336622132
24,51.5095083901811,-0.161046716548437,1.33035033311535,-0.05037998512255
24.5,51.509514094079,-0.161046938860777,1.22642283403851,-0.017210847807435
25,51.5095199356263,-0.161046832196619,1.35124206887614,0.0372256692415354
25.5,51.5095258669416,-0.161046768542694,1.29782600341792,-0.0110324605938627
26,51.5095316641254,-0.161046822036539,1.28447803998605,-0.00490449711518855
26.5,51.5095373643626,-0.16104716040603,1.25714868573754,-0.0764389440974579
27,51.5095431090232,-0.161047570611026,1.29308372166265,-0.0433215843862367
27.5,51.5095489002262,-0.161047365927205,1.28553522907758,0.078640697015126
28,51.509554781547,-0.161047120632305,1.32490890781453,0.00285333205500037
28.5,51.5095605785762,-0.161047126146619,1.26546154576824,-0.00329898523410959
29,51.5095663679427,-0.16104742499972,1.30417605067803,-0.0682349167722708
29.5,51.5095721994507,-0.161047975483579,1.29301716667899,-0.0821771313529909
30,51.5095780348846,-0.16104842579554,1.30231348851028,-0.0487720168586723
30.5,51.5095839624748,-0.161048761903789,1.3306668878651,-0.0451978333249893
31,51.5095897581513,-0.161048720119253,1.26091926030842,0.041501708361416
31.5,51.5095954194595,-0.16104862881776,1.25891381728048,-0.00749951282603012
32,51.5096011221653,-0.161048403173633,1.27597750325227,0.0585128631623643
32.5,51.5096066896295,-0.161048242531935,1.21287379483806,-0.00303960128440272
33,51.5096111767531,-0.161048589893806,0.8483756081653,-0.0798668893354882
33.5,51.509614855557,-0.161048912135253,0.797753485217635,-0.0201581170254781
34,51.5096172365262,-0.161048941957627,0.342244602281332,0.00707112516303636
34.5,51.5096183385638,-0.161048679754299,0.177307084242406,0.0569431780498699
35,51.509619494124,-0.161047915604631,0.313009863697128,0.140516920747066
35.5,51.5096203852637,-0.161046846860957,0.117993057099605,0.153914558414368
36,51.5096211888898,-0.161045140510753,0.221400198629495,0.295042903383318
36.5,51.5096216164862,-0.161043340368587,0.00677085097339147,0.218392602520159
37,51.5096217904407,-0.161041065305308,0.0610638631870875,0.38415269626814
37.5,51.5096216502115,-0.161039297721059,-0.095790538139572,0.148330467557099
38,51.5096211985911,-0.161037426006662,-0.103785422880118,0.3379859001506
38.5,51.5096206201387,-0.161035977819593,-0.146166927488034,0.105253692240189
39,51.5096198437579,-0.161034803528429,-0.191372171264099,0.2035132530003
39.5,51.5096187585049,-0.161034012120289,-0.276568544399724,0.0443522201257499
40,51.5096177841195,-0.161033809560754,-0.174992096024092,0.0167675242982628
40.5,51.5096164360773,-0.161033775807148,-0.387442373931935,-0.00376974476776898
41,51.5096140097115,-0.161033706143163,-0.646634990415817,0.019082972170856
41.5,51.5096106494377,-0.161033937839385,-0.818478473274448,-0.0680498680684096
42,51.5096062160437,-0.161034498402464,-1.10412751523792,-0.084685764187185
42.5,51.5096007878494,-0.161034417712266,-1.2804858475879,0.0783269234928223
43,51.5095947757193,-0.161033877477986,-1.37792595153527,0.0726932531269605
43.5,51.5095889386921,-0.161033859701872,-1.24348006648349,-0.0466892316268755
44,51.509583009603,-0.16103395382142,-1.37241730023249,0.0104655722541431
44.5,51.5095770341292,-0.161033977034521,-1.29970761377505,-0.0128053463394854
