39.5,51.51,-0.16103,38.538,-0.20044,0.11476,0.015716
40,51.51,-0.16103,38.533,-0.23529,0.06117,0.010605
40.5,51.51,-0.16103,38.515,-0.37981,0.03358,0.012796
41,51.51,-0.16103,38.494,-0.57255,-0.015389,-0.0030434
41.5,51.51,-0.16103,38.478,-0.79483,-0.026291,-0.0079207
42,51.51,-0.16103,38.477,-1.0212,-0.042836,-0.01355
42.5,51.51,-0.16103,38.472,-1.1307,-0.028953,-0.0065592
43,51.51,-0.16103,38.496,-1.1933,-0.015957,-0.026533
43.5,51.51,-0.16103,38.483,-1.2061,-0.011978,-0.022852
44,51.51,-0.16103,38.49,-1.2237,-0.019392,-0.01932
44.5,51.51,-0.16103,38.497,-1.2281,-0.0098317,-0.021114
45,51.51,-0.16102,38.471,-1.2418,0.0059785,-0.0070314
45.5,51.51,-0.16102,38.445,-1.2505,-0.0067946,0.00037089
46,51.51,-0.16102,38.405,-1.2553,0.00016547,0.0072711
46.5,51.51,-0.16102,38.389,-1.2348,-0.016179,0.012134
47,51.51,-0.16103,38.376,-1.2523,-0.023323,0.016657
47.5,51.51,-0.16103,38.399,-1.2461,-0.027985,-0.0074864
48,51.51,-0.16103,38.382,-1.2492,-0.029404,-0.0096986
48.5,51.51,-0.16103,38.379,-1.2592,-0.015599,-0.011961
49,51.51,-0.16103,38.367,-1.2488,-0.021557,-0.015176
49.5,51.51,-0.16103,38.388,-1.2533,0.0041411,-0.031005
50,51.509,-0.16103,38.389,-1.2647,-0.00010773,-0.027758
50.5,51.509,-0.16103,38.413,-1.2542,0.00818,-0.03038
51,51.509,-0.16103,38.426,-1.27,0.0035378,-0.037265
51.5,51.509,-0.16103,38.432,-1.2595,0.0077887,-0.030081
52,51.509,-0.16103,38.431,-1.2485,0.01442,-0.030418
52.5,51.509,-0.16102,38.418,-1.245,0.011314,-0.030142
53,51.509,-0.16102,38.437,-1.2428,0.00092269,-0.038275
53.5,51.509,-0.16102,38.387,-1.2559,0.0048,-0.014614
54,51.509,-0.16103,38.358,-1.2586,-0.00034528,-0.0016606
54.5,51.509,-0.16102,38.339,-1.2606,-0.0024664,0.012434
55,51.509,-0.16102,38.335,-1.267,-0.00084087,0.014856
55.5,51.509,-0.16102,38.33,-1.2518,0.014015,0.018368
56,51.509,-0.16102,38.316,-1.2606,0.0024565,0.022151
56.5,51.509,-0.16102,38.293,-1.2496,0.011351,0.030174
57,51.509,-0.16102,38.26,-1.2469,0.0089354,0.028635
57.5,51.509,-0.16102,38.231,-1.2487,0.020952,0.027912
58,51.509,-0.16102,38.222,-1.2543,0.040979,0.016237
58.5,51.509,-0.16102,38.195,-1.2571,0.034574,0.025447
59,51.509,-0.16102,38.165,-1.2678,0.02268,0.026403
59.5,51.509,-0.16102,38.152,-1.2604,0.022965,0.032587
60,51.509,-0.16102,38.137,-1.2633,0.020731,0.02645
60.5,51.509,-0.16102,38.137,-1.261,0.0069982,0.016826
61,51.509,-0.16102,38.128,-1.2522,-0.0087107,0.014842
61.5,51.509,-0.16102,38.112,-1.2468,-0.020506,0.017704
62,51.509,-0.16102,38.093,-1.253,-0.024323,0.006882
62.5,51.509,-0.16102,38.094,-1.2571,-0.016451,0.0049515
63,51.509,-0.16102,38.082,-1.2532,-0.02553,0.0049285
63.5,51.509,-0.16102,38.096,-1.2668,-0.017355,-0.0034209
64,51.509,-0.16102,38.099,-1.2571,-0.02703,-0.012173
64.5,51.509,-0.16102,38.105,-1.2466,-0.021923,-0.017442
65,51.509,-0.16102,38.095,-1.2566,-0.011898,-0.018808
65.5,51.509,-0.16102,38.093,-1.2443,0.016448,-0.010468
66,51.509,-0.16102,38.106,-1.2514,0.031043,-0.015278
66.5,51.509,-0.16102,38.104,-1.2638,0.020522,-0.020977
67,51.509,-0.16102,38.122,-1.2445,0.014632,-0.025135
67.5,51.509,-0.16102,38.095,-1.2391,0.0091319,-0.010306
68,51.509,-0.16102,38.1,-1.2318,0.0081275,-0.012721
68.5,51.509,-0.16102,38.119,-1.2313,0.0035523,-0.016355
69,51.509,-0.16102,38.087,-1.2436,-0.0009427,-0.0063382
69.5,51.509,-0.16102,38.098,-1.2481,-0.0010717,-0.009867
70,51.509,-0.16102,38.073,-1.255,0.0033452,-0.00045121
70.5,51.509,-0.16102,38.045,-1.2543,0.0056845,0.010682
71,51.509,-0.16102,38.025,-1.2571,0.0064296,0.00807
71.5,51.509,-0.16102,38.035,-1.1204,0.0098747,0.0032514
72,51.509,-0.16102,38.064,-0.93781,0.032409,-0.0091006
72.5,51.509,-0.16102,38.094,-0.71853,0.047919,-0.012004
73,51.509,-0.16102,38.053,-0.49412,0.058235,0.0064312
73.5,51.509,-0.16102,38.063,-0.35298,0.084994,-0.0039469
74,51.509,-0.16102,38.073,-0.28395,0.10765,-0.0043704
74.5,51.509,-0.16102,38.122,-0.21837,0.13544,-0.014477
75,51.509,-0.16102,38.116,-0.1733,0.19279,-0.014548
75.5,51.509,-0.16102,38.097,-0.10558,0.2238,-0.00020524
76,51.509,-0.16102,38.076,-0.041494,0.24946,0.010886
76.5,51.509,-0.16101,38.069,0.010097,0.24833,0.014514
77,51.509,-0.16101,38.046,0.06978,0.24855,0.021759
77.5,51.509,-0.16101,38.033,0.11133,0.22428,0.015294
78,51.509,-0.16101,38.041,0.15811,0.19851,0.0051708
78.5,51.509,-0.16101,38.033,0.18089,0.14208,0.0027773
79,51.509,-0.16101,38.031,0.19661,0.080046,-0.0031703
79.5,51.509,-0.16101,38.017,0.34111,0.060678,-0.012601
80,51.509,-0.16101,38.016,0.53897,0.052387,-0.0097857
80.5,51.509,-0.16101,38.021,0.76808,0.058042,-0.014851
81,51.509,-0.16101,38.023,0.99879,0.041271,-0.0097336
81.5,51.509,-0.16101,38.024,1.1161,0.025331,-0.014293
82,51.509,-0.16101,37.991,1.1854,0.014732,0.003578
82.5,51.509,-0.16101,37.988,1.2252,0.0037429,0.0031111
83,51.509,-0.16101,37.98,1.2398,0.003628,0.0055772
83.5,51.509,-0.16101,37.945,1.2383,0.005009,0.012885
84,51.509,-0.16101,37.929,1.2516,-0.016668,0.012694
84.5,51.509,-0.16101,37.921,1.2544,-0.02115,0.018411
85,51.509,-0.16101,37.932,1.259,-0.011506,-0.002085
85.5,51.509,-0.16101,37.946,1.2531,0.0016409,-0.017075
86,51.509,-0.16101,37.955,1.2537,0.013189,-0.019665
86.5,51.509,-0.16101,37.978,1.2441,0.011428,-0.03721
87,51.509,-0.16101,37.993,1.2312,0.00062999,-0.042297
87.5,51.509,-0.16101,38.011,1.2363,-0.025852,-0.040384
88,51.509,-0.16101,38.02,1.2513,-0.02845,-0.031003
88.5,51.509,-0.16101,38.002,1.2488,-0.031204,-0.023001
89,51.509,-0.16101,37.964,1.2599,-0.016805,0.0067144
89.5,51.509,-0.16101,37.928,1.2581,-0.018491,0.030811
90,51.509,-0.16101,37.884,1.2521,0.0017365,0.037838
90.5,51.509,-0.16101,37.853,1.2448,-0.0069882,0.042239
91,51.509,-0.16101,37.841,1.2544,-0.002458,0.031617
91.5,51.509,-0.16101,37.817,1.2424,-0.017751,0.03559
92,51.509,-0.16101,37.803,1.2436,-0.0099659,0.02853
92.5,51.509,-0.16101,37.796,1.241,-0.022143,0.019566
93,51.509,-0.16101,37.799,1.2435,-0.019382,0.0056891
93.5,51.509,-0.16101,37.804,1.2445,-0.0098251,-0.0047035
94,51.509,-0.16101,37.812,1.262,0.0068444,-0.0047775
94.5,51.509,-0.16101,37.787,1.2526,0.0068765,7.3621e-05
95,51.509,-0.16101,37.788,1.2531,0.027016,0.0039895
95.5,51.509,-0.16101,37.784,1.2555,0.0089484,0.0031984
96,51.509,-0.16101,37.796,1.2408,-0.0025818,-0.0037754
96.5,51.509,-0.16101,37.796,1.2445,0.0091615,0.00095999
97,51.509,-0.16101,37.788,1.2422,0.01807,0.0083249
97.5,51.509,-0.16101,37.787,1.267,0.01639,0.0091519
98,51.509,-0.16101,37.782,1.2622,0.01824,0.00099618
98.5,51.509,-0.16101,37.777,1.2459,0.019489,0.0040507
99,51.509,-0.16101,37.794,1.2408,0.032231,-0.0096415
99.5,51.509,-0.16101,37.787,1.2393,0.041674,-0.012083
100,51.509,-0.16101,37.801,1.2452,0.015771,-0.020314
100.5,51.509,-0.16101,37.803,1.2438,0.01867,-0.016414
101,51.509,-0.16101,37.784,1.2431,-0.0014248,-0.0040911
101.5,51.509,-0.16101,37.775,1.2337,0.0033823,-1.5581e-05
102,51.509,-0.16101,37.773,1.2394,0.0059346,-0.0055489
102.5,51.51,-0.16101,37.781,1.2537,-0.0021175,-0.0019921
103,51.51,-0.16101,37.825,1.2489,0.017784,-0.02276
103.5,51.51,-0.16101,37.814,1.2593,-4.4361e-05,-0.016253
104,51.51,-0.16101,37.81,1.2613,-0.013556,-0.013545
104.5,51.51,-0.16101,37.793,1.2408,-0.02178,-0.0019251
105,51.51,-0.16101,37.793,1.2481,-0.024564,-0.0039717
105.5,51.51,-0.16101,37.781,1.2596,-0.026569,-0.0021319
106,51.51,-0.16101,37.794,1.2626,-0.016709,-0.012634
106.5,51.51,-0.16101,37.793,1.2527,-0.01224,-0.0017094
107,51.51,-0.16101,37.807,1.2451,-0.0070784,-0.0048038
107.5,51.51,-0.16101,37.826,1.2564,0.0014332,-0.012718
108,51.51,-0.16101,37.84,1.262,0.0033198,-0.012766
108.5,51.51,-0.16101,37.854,1.2709,-0.0027882,-0.0052187
109,51.51,-0.16101,37.854,1.2691,-0.0091954,-0.012838
109.5,51.51,-0.16101,37.87,1.2627,-0.0098334,-0.023561
110,51.51,-0.16101,37.87,1.2689,-0.024213,-0.020909
110.5,51.51,-0.16101,37.876,1.1479,-0.037477,-0.025499
111,51.51,-0.16101,37.882,0.96044,-0.047992,-0.019952
111.5,51.51,-0.16101,37.904,0.73385,-0.05356,-0.022929
112,51.51,-0.16101,37.892,0.49389,-0.062554,-0.012117
112.5,51.51,-0.16101,37.882,0.36316,-0.020833,-0.0024754
113,51.51,-0.16101,37.891,0.30212,0.048996,-0.00158
113.5,51.51,-0.16101,37.9,0.22271,0.10816,-0.015194
114,51.51,-0.16101,37.879,0.18227,0.13957,-0.00040168
114.5,51.51,-0.161,37.91,0.123,0.1814,-0.022709
115,51.51,-0.161,37.931,0.057616,0.20741,-0.026067
115.5,51.51,-0.161,37.923,-0.0015236,0.20709,-0.024361
116,51.51,-0.161,37.918,-0.061409,0.2008,-0.021953
116.5,51.51,-0.161,37.92,-0.11386,0.19263,-0.021711
117,51.51,-0.161,37.922,-0.16606,0.15548,-0.020986
117.5,51.51,-0.161,37.909,-0.21621,0.11052,-0.015644
118,51.51,-0.161,37.935,-0.23537,0.065913,-0.021138
118.5,51.51,-0.161,37.929,-0.36951,0.025709,-0.022308
119,51.51,-0.161,37.948,-0.5698,-0.00024142,-0.027122
119.5,51.51,-0.161,37.948,-0.78253,-0.0012416,-0.025656
120,51.51,-0.161,37.924,-1.0012,-0.01817,-0.019129
120.5,51.51,-0.161,37.933,-1.1256,-0.024175,-0.028513
121,51.51,-0.161,37.93,-1.1913,-0.026644,-0.021868
121.5,51.51,-0.161,37.922,-1.2231,-0.00012956,-0.012408
122,51.51,-0.161,37.912,-1.2282,0.0053434,-0.014228
122.5,51.51,-0.161,37.895,-1.2396,0.008478,0.0052563
123,51.51,-0.161,37.882,-1.2486,-0.012548,0.007414
123.5,51.51,-0.161,37.893,-1.2439,-0.01439,-0.0064214
124,51.51,-0.161,37.907,-1.2535,-0.019102,-0.01823
124.5,51.51,-0.161,37.915,-1.2548,-0.025802,-0.01448
125,51.51,-0.161,37.903,-1.2515,-0.036994,-0.009002
125.5,51.51,-0.161,37.904,-1.2512,-0.02586,-0.0083903
126,51.51,-0.161,37.9,-1.2495,-0.011868,-0.009575
126.5,51.51,-0.161,37.914,-1.2575,0.0072659,-0.015044
127,51.51,-0.161,37.895,-1.2424,0.0065491,-0.0066692
127.5,51.51,-0.161,37.894,-1.2275,0.014581,-0.00288
128,51.509,-0.161,37.886,-1.2314,0.0043048,0.0027094
128.5,51.509,-0.161,37.869,-1.235,0.017778,0.004122
129,51.509,-0.161,37.857,-1.2464,0.011015,0.00052035
129.5,51.509,-0.161,37.869,-1.238,-0.0018189,-0.0085671
130,51.509,-0.161,37.876,-1.2539,-0.010241,-0.016662
130.5,51.509,-0.161,37.864,-1.2631,-0.010556,-0.010476
131,51.509,-0.161,37.867,-1.2612,-0.012731,-0.0022199
131.5,51.509,-0.161,37.852,-1.2523,-0.013526,0.0075746
132,51.509,-0.161,37.873,-1.2595,-0.011427,-0.0021139
132.5,51.509,-0.161,37.873,-1.2486,0.0068308,0.010422
133,51.509,-0.161,37.853,-1.2506,0.018668,0.016055
133.5,51.509,-0.161,37.858,-1.2476,0.032597,0.00065603
134,51.509,-0.161,37.855,-1.2569,0.040533,-0.0029372
134.5,51.509,-0.16099,37.865,-1.2437,0.041833,-0.011374
135,51.509,-0.16099,37.878,-1.2319,0.03522,-0.012384
135.5,51.509,-0.16099,37.883,-1.2382,0.014564,-0.014523
136,51.509,-0.16099,37.864,-1.2477,0.0068231,-0.0017993
136.5,51.509,-0.16099,37.866,-1.2541,0.011543,-0.001254
137,51.509,-0.16099,37.873,-1.2532,0.016873,-0.00051803
137.5,51.509,-0.16099,37.844,-1.2481,0.021415,0.014022
138,51.509,-0.16099,37.832,-1.239,0.017438,0.022746
138.5,51.509,-0.16099,37.848,-1.2454,0.020928,0.0080374
139,51.509,-0.16099,37.868,-1.2425,0.02426,-0.0022238
139.5,51.509,-0.16099,37.878,-1.2408,0.024882,-0.0005077
140,51.509,-0.16099,37.871,-1.2562,0.025142,0.00061191
140.5,51.509,-0.16099,37.883,-1.2657,0.023554,-0.0081415
141,51.509,-0.16099,37.879,-1.2513,0.028606,-0.0098367
141.5,51.509,-0.16099,37.864,-1.2461,0.0077422,-0.0015749
142,51.509,-0.16099,37.844,-1.2572,0.0010986,0.0064947
142.5,51.509,-0.16099,37.833,-1.2584,0.010486,0.0094834
143,51.509,-0.16099,37.794,-1.2594,0.0029672,0.035302
143.5,51.509,-0.16099,37.769,-1.2558,-0.0043814,0.033107
144,51.509,-0.16099,37.772,-1.24,-0.0020394,0.026723
144.5,51.509,-0.16099,37.783,-1.2517,0.0013286,0.015719
145,51.509,-0.16099,37.797,-1.2474,0.012066,-0.0018286
145.5,51.509,-0.16099,37.807,-1.2501,0.0049557,-0.0054108
146,51.509,-0.16099,37.809,-1.2586,0.017428,-0.0066172
146.5,51.509,-0.16099,37.83,-1.2563,0.0024915,-0.011493
147,51.509,-0.16099,37.841,-1.2403,0.012206,-0.016226
147.5,51.509,-0.16099,37.829,-1.2603,0.011847,-0.010663
148,51.509,-0.16099,37.84,-1.258,0.022544,-0.01856
148.5,51.509,-0.16099,37.857,-1.2677,0.015688,-0.022461
149,51.509,-0.16099,37.851,-1.2682,0.018229,-0.014649
149.5,51.509,-0.16099,37.833,-1.1453,0.030884,0.0021828
150,51.509,-0.16099,37.832,-0.95541,0.044566,-0.00048428
150.5,51.509,-0.16099,37.831,-0.73091,0.042338,0.009161
151,51.509,-0.16099,37.814,-0.49793,0.033662,0.013903
151.5,51.509,-0.16099,37.795,-0.36466,0.053409,0.016265
152,51.509,-0.16099,37.804,-0.28068,0.10433,0.0071606
152.5,51.509,-0.16099,37.814,-0.22203,0.13159,-0.0028042
153,51.509,-0.16099,37.813,-0.17016,0.17524,-0.00077058
153.5,51.509,-0.16099,37.804,-0.11505,0.20774,0.0012669
154,51.509,-0.16099,37.808,-0.060737,0.22318,0.0064829
154.5,51.509,-0.16098,37.808,-0.0043615,0.24278,0.0038455
155,51.509,-0.16098,37.823,0.056946,0.23762,-0.0037669
155.5,51.509,-0.16098,37.828,0.10655,0.21587,0.00026248
156,51.509,-0.16098,37.832,0.15736,0.1812,-0.0043061
156.5,51.509,-0.16098,37.826,0.1779,0.13182,-0.0076792
157,51.509,-0.16098,37.824,0.20701,0.079587,-0.0091956
157.5,51.509,-0.16098,37.846,0.3478,0.051536,-0.025999
158,51.509,-0.16098,37.838,0.54214,0.039928,-0.011888
158.5,51.509,-0.16098,37.845,0.77572,0.038801,-0.0067646
159,51.509,-0.16098,37.848,1.0067,0.043232,-0.0012987
159.5,51.509,-0.16098,37.83,1.1205,0.03799,0.00049552
160,51.509,-0.16098,37.832,1.1849,0.017407,-0.0051889
160.5,51.509,-0.16098,37.847,1.219,0.013772,-0.0203
161,51.509,-0.16098,37.884,1.239,0.015439,-0.032798
161.5,51.509,-0.16098,37.898,1.2402,0.01755,-0.023745
162,51.509,-0.16098,37.916,1.2364,0.017742,-0.021473
162.5,51.509,-0.16098,37.92,1.2463,0.01674,-0.01831
163,51.509,-0.16098,37.92,1.2511,0.0029581,-0.013074
163.5,51.509,-0.16098,37.904,1.2462,0.011308,0.0021349
164,51.509,-0.16098,37.899,1.2574,0.0014806,0.0086142
164.5,51.509,-0.16098,37.884,1.2579,0.00023509,0.013951
165,51.509,-0.16098,37.869,1.257,-0.0011908,0.016523
165.5,51.509,-0.16098,37.854,1.2582,0.003002,0.020662
166,51.509,-0.16098,37.878,1.264,0.010016,-0.0016817
166.5,51.509,-0.16098,37.889,1.2624,0.0037539,-0.018137
167,51.509,-0.16098,37.894,1.2535,0.012834,-0.018548
167.5,51.509,-0.16098,37.902,1.2424,0.0062818,-0.021975
168,51.509,-0.16098,37.918,1.2521,0.0097674,-0.029165
168.5,51.509,-0.16098,37.912,1.25,0.00060756,-0.021603
169,51.509,-0.16098,37.907,1.2551,-0.011552,-0.021006
169.5,51.509,-0.16098,37.935,1.2487,-0.011928,-0.031178
170,51.509,-0.16098,37.935,1.2413,-0.010004,-0.029205
170.5,51.509,-0.16098,37.955,1.2458,-0.011257,-0.037499
171,51.509,-0.16098,37.931,1.2362,-0.0058922,-0.016733
171.5,51.509,-0.16098,37.934,1.2281,-0.0091759,-0.0085729
172,51.509,-0.16098,37.93,1.2341,-0.0070911,-0.0097377
172.5,51.509,-0.16098,37.914,1.2354,-0.0026168,0.0023474
173,51.509,-0.16098,37.922,1.2343,0.012877,-0.0057704
173.5,51.509,-0.16098,37.917,1.2386,0.007876,-0.0059817
174,51.509,-0.16098,37.921,1.2482,0.013668,-0.0027911
174.5,51.509,-0.16098,37.93,1.2545,0.016587,-0.0047177
175,51.509,-0.16098,37.928,1.2396,0.0023288,0.0031347
175.5,51.509,-0.16098,37.911,1.252,-0.00048477,0.0085185
176,51.509,-0.16098,37.94,1.2568,0.015496,-0.0090784
176.5,51.509,-0.16098,37.925,1.2599,0.0040431,-0.0055941
177,51.509,-0.16098,37.914,1.2475,0.0066956,-0.0026111
177.5,51.509,-0.16098,37.944,1.2438,0.019908,-0.010522
178,51.509,-0.16098,37.966,1.2517,0.022527,-0.023154
178.5,51.509,-0.16098,37.953,1.2534,0.022824,-0.017178
179,51.509,-0.16098,37.972,1.2416,0.027305,-0.028752
179.5,51.509,-0.16098,37.969,1.2345,0.024929,-0.022811
180,51.509,-0.16098,37.996,1.2356,0.011164,-0.031702
180.5,51.51,-0.16098,38.012,1.2372,0.012433,-0.027324
181,51.51,-0.16098,38.011,1.2314,0.0092876,-0.014893
181.5,51.51,-0.16098,37.987,1.2339,5.5331e-05,-0.0062202
182,51.51,-0.16098,37.97,1.244,-0.00020533,0.0012878
182.5,51.51,-0.16098,37.948,1.2444,-0.0027968,0.015628
183,51.51,-0.16098,37.952,1.247,0.0079085,0.010533
183.5,51.51,-0.16098,37.951,1.2509,0.0049378,-0.0013902
184,51.51,-0.16098,37.923,1.2406,0.00099923,0.019601
184.5,51.51,-0.16098,37.904,1.2327,0.0042186,0.025489
185,51.51,-0.16098,37.903,1.2469,-0.008337,0.014441
185.5,51.51,-0.16098,37.858,1.249,-0.024409,0.027384
186,51.51,-0.16098,37.843,1.251,-0.019175,0.023429
186.5,51.51,-0.16098,37.823,1.2489,-0.011912,0.019153
187,51.51,-0.16098,37.816,1.2343,-0.01398,0.016141
187.5,51.51,-0.16098,37.815,1.255,-0.0096952,0.01049
188,51.51,-0.16098,37.789,1.2619,-0.0031256,0.013382
188.5,51.51,-0.16098,37.773,1.1352,-0.016732,0.027343
189,51.51,-0.16098,37.752,0.9491,-0.028853,0.020922
189.5,51.51,-0.16098,37.768,0.72092,-0.050653,0.0016819
190,51.51,-0.16098,37.778,0.48166,-0.068553,0.0039101
190.5,51.51,-0.16098,37.741,0.3807,-0.023379,0.01714
191,51.51,-0.16098,37.747,0.3079,0.03702,0.013485
191.5,51.51,-0.16098,37.748,0.24605,0.092334,0.0089905
192,51.51,-0.16097,37.758,0.19783,0.14834,0.011663
192.5,51.51,-0.16097,37.77,0.14848,0.18105,-0.0038528
193,51.51,-0.16097,37.784,0.0884,0.19635,-0.00038408
193.5,51.51,-0.16097,37.785,0.013407,0.20472,0.0030573
194,51.51,-0.16097,37.785,-0.061793,0.20208,-0.0041011
194.5,51.51,-0.16097,37.791,-0.12199,0.18601,-0.010953
195,51.51,-0.16097,37.796,-0.16402,0.15184,-0.014825
195.5,51.51,-0.16096,37.818,-0.2133,0.12294,-0.019004
196,51.51,-0.16096,37.821,-0.23711,0.06598,-0.018392
196.5,51.51,-0.16096,37.801,-0.37505,0.025964,-0.0055152
197,51.51,-0.16096,37.822,-0.56445,-0.0018056,-0.021609
197.5,51.51,-0.16096,37.819,-0.78524,-0.025244,-0.014753
198,51.51,-0.16096,37.823,-1.0271,-0.038992,-0.012898
198.5,51.51,-0.16096,37.803,-1.1432,-0.023221,0.004824
199,51.51,-0.16096,37.792,-1.1893,-0.029738,-0.0011919
199.5,51.51,-0.16096,37.793,-1.2186,-0.028355,-0.00012003
200,51.51,-0.16096,37.779,-1.2266,-0.011351,0.0081721
200.5,51.51,-0.16096,37.759,-1.2476,-0.01008,0.0084091
201,51.51,-0.16096,37.755,-1.2595,0.0021452,0.006481
201.5,51.51,-0.16096,37.734,-1.2566,0.013954,0.009061
202,51.51,-0.16096,37.734,-1.2547,0.017316,0.0055984
202.5,51.51,-0.16096,37.73,-1.2589,0.021398,0.003138
203,51.51,-0.16096,37.721,-1.2616,0.012288,0.0012295
203.5,51.51,-0.16096,37.75,-1.263,0.01007,-0.013588
204,51.51,-0.16096,37.749,-1.2568,0.01789,-0.010126
204.5,51.51,-0.16096,37.767,-1.2494,0.024865,-0.01847
205,51.51,-0.16096,37.797,-1.2452,0.020012,-0.040633
205.5,51.51,-0.16096,37.802,-1.25,0.014857,-0.027617
